gid,role,role_score,cluster_id,priority_score,evidence,rule_id,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,hub,authority,pass_through,retained_kzt,unseen_inflow_kzt,n_seed_payers,truncated_by_depth,terminal_status,terminal_p,hold_days_median,fast_out_share,max_same_day_payers,max_same_day_one_payer_tx,flag_fast_transit,flag_sync_collection,flag_structuring,timing_score,downstream_nodes,component_size,is_articulation
100000008734364100,terminal,0.65,0,0.2782,"получил 26 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,26200.0,0.0,1,0,0.0002944677917550065,0.0,-0.0,0.0,0.0,26200.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000003192220100,terminal,0.9,3,0.3877,"получил 60 тыс. KZT, 2 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,60000.0,0.0,2,0,0.0005031715963348377,0.0,-0.0,0.0,0.0,60000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008060273100,terminal,0.65,2,0.2085,"получил 10 тыс. KZT, 2 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,10000.0,0.0,2,0,0.0002989671315033312,0.0,-0.0,0.0,0.0,10000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008205937100,terminal,0.65,10,0.3219,"получил 35 тыс. KZT, 3 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,35000.0,0.0,3,0,0.0003316470643421718,0.0,-0.0,4.88e-08,0.0,35000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000005507142100,transit,0.6,37,0.5122,отдал 100 тыс. KZT на 3 получателей при поступлениях 51 тыс. KZT: 49 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,3,3,51000.0,100000.0,3,4,0.0005589500977581298,4.5573775819030105e-06,0.0,0.0,1.9607843137254901,0.0,49000.0,0,False,observed_forwarder,0.0,8.5,0.0,1,1,False,False,False,0.0,7,1877,True
100000005539910100,terminal,0.784,2,0.458,"из 102 тыс. KZT дальше ушло только 22% (22 тыс. KZT на 2 получателей), осело 80 тыс. KZT — сумма остановилась здесь",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,2,False,1,2,102000.0,22000.0,1,2,0.0004987263017480539,4.795153803567515e-05,0.0,0.0,0.21568627450980393,80000.0,0.0,0,False,observed_forwarder,0.0,4.0,0.0,1,1,False,False,False,0.0,2,1877,True
100000002459163100,terminal,0.65,55,0.2805,"получил 20 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,20180.0,0.0,1,0,0.0003611154442225131,0.0,-0.0,0.0,0.0,20180.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,4,False
100000004666651100,terminal,0.9,65,0.5047,"получил 429 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,429250.0,0.0,1,0,0.0004575388898979418,0.0,-0.0,0.0,0.0,429250.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003927792100,terminal,0.65,14,0.2081,"получил 13 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,13067.0,0.0,1,0,0.0002897264416903393,0.0,-0.0,3.56763e-05,0.0,13067.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000000607941100,transit,0.6,3,0.5387,отдал 70 тыс. KZT на 1 получателя при поступлениях 50 тыс. KZT: 20 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,2,1,50000.0,70000.0,3,4,0.0005785720589504676,5.7660733753642434e-05,0.0,2.6248e-06,1.4,0.0,20000.0,0,False,observed_forwarder,0.0,1.0,0.2857142857142857,1,2,False,False,False,0.5,3,1877,True
100000004158362100,terminal,0.65,1,0.2074,"получил 12 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,12000.0,0.0,1,0,0.00029138223393265013,0.0,-0.0,9.27551e-05,0.0,12000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000005664922100,transit,0.6,23,0.577,отдал 537 тыс. KZT на 3 получателей при поступлениях 22 тыс. KZT: 515 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,2,3,22000.0,537000.0,2,4,0.0008059658576323321,3.962937027741748e-06,0.0,0.0,24.40909090909091,0.0,515000.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,7,1877,True
100000007594394100,consolidator,0.75,16,0.7148,"сходятся 6 плательщиков на 1 получателя; получено 395 тыс. KZT, отдано дальше 854%, осело 0 KZT","R2.consolidator: in_deg >= 4 и out_deg <= max(2, in_deg/2)",2,False,6,1,395385.0,3376312.0,6,40,0.000405585478703186,3.6199495962304385e-05,0.0012614186,0.0044088165,8.539302199122375,0.0,2980927.0,0,False,observed_forwarder,0.0,4.0,0.4527164551143378,2,1,False,False,False,0.5,3,1877,False
100000000979567100,terminal,0.65,0,0.2407,"получил 10 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,10000.0,0.0,1,0,0.0005307306769296829,0.0,-0.0,0.0,0.0,10000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000002831727100,transit,0.6,16,0.3513,отдал 77 тыс. KZT на 1 получателя при поступлениях 6 тыс. KZT: 71 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,1,1,6000.0,77000.0,1,3,0.0002907462180152874,1.922024458454748e-05,0.0,0.0,12.833333333333334,0.0,71000.0,0,False,observed_forwarder,0.0,6.0,0.12987012987012986,1,1,False,False,False,0.0,1,1877,True
100000003062895100,terminal,0.9,4,0.5739,"получил 328 тыс. KZT, 2 перевода от 2 плательщиков; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,2,0,328444.0,0.0,2,0,0.000407650670955184,0.0,-0.0,0.0001159525,0.0,328444.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000008376089100,terminal,0.9,30,0.4134,"получил 135 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,135000.0,0.0,1,0,0.00030243533477807125,0.0,-0.0,3.877e-07,0.0,135000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003219438100,terminal,0.65,34,0.3284,"получил 32 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,32000.0,0.0,1,0,0.00044715563704310416,0.0,-0.0,3.6e-09,0.0,32000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000000967918100,terminal,0.65,1,0.2919,"получил 21 тыс. KZT, 3 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,21200.0,0.0,3,0,0.00047927096158051656,0.0,-0.0,0.0,0.0,21200.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003254723100,terminal,0.9,2,0.4854,"получил 270 тыс. KZT, 6 переводов от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,269850.0,0.0,6,0,0.0005300436631859086,0.0,-0.0,3e-10,0.0,269850.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003823811100,transit,0.6,18,0.3859,отдал 66 тыс. KZT на 3 получателей при поступлениях 30 тыс. KZT: 36 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,1,3,30000.0,66130.0,1,3,0.0003569753080281222,0.00012452339757262028,1.54939e-05,1.8751e-06,2.2043333333333335,0.0,36130.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,9,1877,True
100000008587459100,transit,0.6,1,0.5439,отдал 686 тыс. KZT на 2 получателей при поступлениях 182 тыс. KZT: 505 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,2,2,181507.0,686500.0,2,4,0.00030075681163842564,1.7724578204740182e-05,0.0005035927,0.0030479499,3.782223275135394,0.0,504993.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,1595,1877,False
